tweets,clean_tweets
"Salah satu transformasi BUMN adalah dengan ditunjuknya PT Danareksa (Persero) menjadi salah satu holding BUMN yang telah diresmikan pada tanggal 20 Juli 2022 oleh Menteri BUMN, Erick Thohir. #Danareksa #DanareksaTransformasi #BUMNUntukIndonesia #AKHLAKBUMN https://t.co/PcBkgUeVjZ",salah transformasi bumn pt danareksa persero salah holding bumn diresmikan tanggal juli menteri bumn erick thohir danareksa danareksatransformasi bumnuntukindonesia akhlakbumn
"@Jangkrikgengg15 @HudanMuksin @t0n1h3r5_83 @NegeriJajahan3l Emangnya ahok itu siapa mau bubarin BUMN segala, Mr gecot alias gede bacot.",emangnya ahok bubarin bumn mr gecot alias gede bacot
"Dalam sebuah diskusi Upaya dalam mewujudkan inklusi keuangan dibahas bersama oleh perwakilan negara-negara G-20, pemerintahan, pimpinan perusahaan BUMN, hingga akademisi maupun peneliti.
#BRIDukungG20",diskusi upaya mewujudkan inklusi keuangan dibahas perwakilan negara negara g pemerintahan pimpinan perusahaan bumn akademisi peneliti bridukungg
"Menteri @erickthohir memastikan kesiapan BUMN dalam menyukseskan perhelatan KTT G20. Dalam kunjungannya di Bali beberapa hari yang lalu Pak Erick juga telah menyampaikan laporan kesiapan BUMN kepada Presiden Joko Widodo.

#BangkitBersamaET https://t.co/bflYbL776A",menteri kesiapan bumn menyukseskan perhelatan ktt g kunjungannya bali erick laporan kesiapan bumn presiden joko widodo bangkitbersamaet
"@PelatihBart Emg loker komisari bumn masih ada ya, bang?",emg loker komisari bumn ya bang
@bukan4non @HarapanBaru16 @AsepIra44314224 @RamliRizal Hutang BUMN banyak tapi modal juga tinggi berarti masih sehat toh,hutang bumn modal sehat
"Emang loker komisaris bumn masih ada ya, bang? https://t.co/ix1247HEfm",emang loker komisaris bumn ya bang
"Bukan hanya pengusaha, artis, dan influencer, terbaru Pak @erickthohir bertemu dgn legenda sepak bola dunia.
Menteri BUMN itu pun mengajak mereka blusukan ke sarinah.
Trik keren dari mas menteri untuk perkenalkan produk lokal go Internasional.

#BangkitBersamaET https://t.co/B7t4OwXiGP",pengusaha artis influencer terbaru bertemu dgn legenda sepak bola dunia menteri bumn mengajak blusukan sarinah trik keren mas menteri perkenalkan produk lokal go internasional bangkitbersamaet
"Jay mengungkapkan BUMN merupakan salah satu lokomotif perekonomian Indonesia. Terutama di segmen UMKM, Jay menyoroti peran PT Bank Rakyat Indonesia (Persero) Tbk sebagai pemain utama yang mampu memberdayakan UMKM Indonesia.
#BRIDukungG20",jay bumn salah lokomotif perekonomian indonesia segmen umkm jay menyoroti peran pt bank rakyat indonesia persero tbk pemain utama memberdayakan umkm indonesia bridukungg
"Optimalisasi UMKM &amp; transformasi BUMN sbg agent of development menjadi sorotan dlm Talkshow “Securing Strong and Sustainable Growth Through MSME Segment” dlm acara Trade Investment &amp; Industry Working Group (TIIWG) Road to G20: SOE International Conference di Bali
#BRIDukungG20",optimalisasi umkm amp transformasi bumn sbg agent of development sorotan dlm talkshow securing strong and sustainable growth through msme segment dlm acara trade investment amp industry working group tiiwg road to g soe international conference bali bridukungg
"UMKM merupakan tulang punggung perekonomian Indonesia sehingga perlu terus dioptimalisasi oleh berbagai pihak, termasuk perusahaan BUMN.
#BRIDukungG20",umkm tulang punggung perekonomian indonesia dioptimalisasi perusahaan bumn bridukungg
ini mirip lanyard bumn gasi wkwkwkw lucu https://t.co/xerNAEKpxS,lanyard bumn gasi wkwkwkw lucu
"Biografi yang ditulis Jurnalis, Abdullah Sammy ini menceritakan perjuangan Bapak Erick Thohir sejak kecil hingga menjadi seorang Menteri BUMN. Dimana perjalanan tersebut membentuk pribadi yang pekerja keras, inovatif dan mampu memimpin perjalanan transformasi BUMN, termasuk PLN.",biografi ditulis jurnalis abdullah sammy menceritakan perjuangan erick thohir menteri bumn dimana perjalanan membentuk pribadi pekerja keras inovatif memimpin perjalanan transformasi bumn pln
@msaid_didu Sepertinya lu pengen banget jadi petinggi BUMN... kayaknya kamu du mengalami sindrom power.... segera bangkit du jangan terlalu memendam kekecewaan krn saat menjabat ngak bisa berbuat dan berprestasi... kasihan liat lo du,didu lu pengen banget petinggi bumn kayaknya du mengalami sindrom power bangkit du memendam kekecewaan krn menjabat ngak berbuat berprestasi kasihan liat lo du
kapan dapet bumn sebelahh 🥹,dapet bumn sebelahh
BRI sebagai BUMN dalam mendorong inklusi keuangan untuk memberdayakan UMKM di Indonesia. #BRIDukungG20,bri bumn mendorong inklusi keuangan memberdayakan umkm indonesia bridukungg
"@worksfess Pertamina, Freeport, gk susah bgt sih klo jurusan nya linier. Gw jurusan pendidikan nyebrang jauh pgn di Pertamina atau apapun deh yg BUMN 😹✌️",pertamina freeport gk susah bgt sih klo jurusan nya linier gw jurusan pendidikan nyebrang pgn pertamina apapun deh yg bumn
"Niat mau healing ksni malah stress anjir. Disuruh-suruh cari"" bumn, cpns. 
K**l",niat healing ksni stress anjir disuruh suruh cari bumn cpns k l
"Menteri BUMN @erickthohir  menyambut positif kerja sama PT Pos Indonesia (Persero) dengan Microsoft. Erick menilai, kerja sama ini menjadi bukti BUMN siap berkolaborasi dengan berbagai pihak demi kemajuan Indonesia.

#BangkitBersamaET https://t.co/zhGKJrSMme",menteri bumn menyambut positif kerja pt pos indonesia persero microsoft erick menilai kerja bukti bumn berkolaborasi kemajuan indonesia bangkitbersamaet
"Kepada Yth, 
Perusahaan Konstruksi / Kontraktor / BUMN / SWASTA
Ditempat
Up   : Pimpinan/Baf Finance
Perihal : Penawaran Penerbitan Bank Garansi &amp; Surety Bond

Dengan Hormat,
   Menunjuk perihal diatas perkenalkan saya Zamroni,S.E mewakili dari PT. BINAMI…https://t.co/RBjz79EY3Z",yth perusahaan konstruksi kontraktor bumn swasta ditempat up pimpinan baf finance perihal penawaran penerbitan bank garansi amp surety bond hormat perihal diatas perkenalkan zamroni s e mewakili pt binami
"Salah satu transformasi BUMN adalah dengan ditunjuknya PT Danareksa (Persero) menjadi salah satu holding BUMN yang telah diresmikan pada tanggal 20 Juli 2022 oleh Menteri BUMN, Erick Thohir. #Danareksa #DanareksaTransformasi #BUMNUntukIndonesia #AKHLAKBUMN https://t.co/fwTcWMJbKu",salah transformasi bumn pt danareksa persero salah holding bumn diresmikan tanggal juli menteri bumn erick thohir danareksa danareksatransformasi bumnuntukindonesia akhlakbumn
"@msaid_didu Mantan sek bumn kok bo*oh ya, makanya dipecat",didu mantan sek bumn bo oh ya dipecat
"Professor Jay K. Rosengard, Adjunct Lecturer Harvard Kenedy School mengapresisasi kontribusi besar PT Bank Rakyat Indonesia (Persero) Tbk sebagai BUMN dalam mendorong dan menciptakan inklusi keuangan dan serta dalam penerapan ESG di Indonesia.
#BRIDukungG20",professor jay k rosengard adjunct lecturer harvard kenedy school mengapresisasi kontribusi pt bank rakyat indonesia persero tbk bumn mendorong menciptakan inklusi keuangan penerapan esg indonesia bridukungg
"International Conference di Bali pada Senin, 17 Oktober 2022. Upaya mewujudkan inklusi keuangan dibahas bersama oleh perwakilan negara-negara G-20, pemerintahan, pimpinan perusahaan BUMN, hingga akademisi maupun peneliti.
#BRIDukungG20",international conference bali senin oktober upaya mewujudkan inklusi keuangan dibahas perwakilan negara negara g pemerintahan pimpinan perusahaan bumn akademisi peneliti bridukungg
@Syafira2010 @HarapanBaru16 @AsepIra44314224 @RamliRizal Yg gw tanya APBN 2000T/thn dan tambahan utang 4000T kemana? Knp BUMN msh harus  cari utang diluar utang pemerintah? Gw blm bahas masalah untung rugi. Laporan bisa dibuat untung spt garuda dan ASABRI thn 2018. Tp utang itu nyata.,yg gw apbn t thn tambahan utang t kemana knp bumn msh cari utang diluar utang pemerintah gw blm bahas untung rugi laporan untung spt garuda asabri thn tp utang nyata
"@worksfess Mon maap tp dlu papaku pas msh jd manager bumn smpe geleng2 kepala krn anak ptn g bsa presentasi 🙈pdhl ptn unggulan, gliran anak presuniv yg presentasi dia jempolin. G ngaruh jd mnurutku",mon maap tp dlu papaku pas msh jd manager bumn smpe geleng kepala krn anak ptn g bsa presentasi pdhl ptn unggulan gliran anak presuniv yg presentasi jempolin g ngaruh jd mnurutku
"@CaesarDcandra @KaptenKikuk @msaid_didu Lihat cara ELON MUSK, beli twitter, dia lepas sebagian kepemilikan TESLA. itu cara kerja bisnis bos. Selama ini SWASTA malas turun di sektor yg hitung2an masih sepi, makanya jln tol dan bandara, BUMN masuk, stlh jln da prospek baru investor swasta minat.",didu lihat elon musk beli twitter lepas kepemilikan tesla kerja bisnis bos swasta malas turun sektor yg hitung an sepi jln tol bandara bumn masuk stlh jln da prospek investor swasta minat
"Ketua Umum PAN Zulkifli Hasan : Kalau Disuruh Pilih, Saya Pilih Erick Thohir.  @erickthohir @zul.hasan @amanatnasional #indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia 
#bumnuntuknegeri #bumn #bumnuntukindonesia #erickthohirsolusirakyat https://t.co/uXxGf9iAOp",ketua pan zulkifli hasan disuruh pilih pilih erick thohir hasan indonesiamaju indonesiamerdeka bumnuntuknegeri bumnuntukindonesia bumnuntuknegeri bumn bumnuntukindonesia erickthohirsolusirakyat
"Professor Harvard Apresiasi Peran BRI Tingkatkan Inklusi Keuangan di Indonesia

Inklusi Keuangan menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif”
#BRIDukungG20",professor harvard apresiasi peran bri tingkatkan inklusi keuangan indonesia inklusi keuangan salah isu prioritas dibahas sesi diskusi peran bumn memperluas keuangan inklusif bridukungg
"Erick Thohir Pastikan Kesiapan BUMN Dukung G20.  @erickthohir @indonesia.g20 @g20org #g20 #g20indonesia2022 #indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia 
#bumnuntuknegeri #bumn #erickthohir #erickthohirwapres #erickthohirsolusirakyat https://t.co/C7w9cnxaKv",erick thohir pastikan kesiapan bumn dukung g g g g indonesia indonesiamaju indonesiamerdeka bumnuntuknegeri bumnuntukindonesia bumnuntuknegeri bumn erickthohir erickthohirwapres erickthohirsolusirakyat
"Menteri BUMN Erick Thohir menurut generasi milenial nih.
Klu menurutmu gimana sob pa @erickthohir ? keren kan 👌👌🙏
#BangkitBersamaET https://t.co/iAj6GOERIT",menteri bumn erick thohir generasi milenial nih klu menurutmu gimana sob pa keren bangkitbersamaet
"Menteri BUMN @erickthohir mengatakan Indonesia tahan dari ancaman krisis, ekonomi akan terus tumbuh meski situasi Global penuh tantangan karena Indonesia memiliki dua kekuatan yakni SDA dan market yang besar.
#BangkitBersamaET https://t.co/jT4dkcnk8C",menteri bumn indonesia tahan ancaman krisis ekonomi tumbuh situasi global penuh tantangan indonesia memiliki kekuatan sda market bangkitbersamaet
@03__nakula Apa siy prestasi nya???? Gak ada sama sekali malah BUMN semakin memprihatinkan,nakula siy prestasi nya gak bumn memprihatinkan
"Holding Ultra Mikro yang terdiri dari BRI sebagai induk bersama PT Pegadaian, dan PT Permodalan Nasional Madani menjadi salah satu inisiatif Kementerian BUMN dalam mendorong inklusi keuangan serta pemerataan ekonomi kerakyatan.
#BRIDukungG20 🙏",holding ultra mikro bri induk pt pegadaian pt permodalan nasional madani salah inisiatif kementerian bumn mendorong inklusi keuangan pemerataan ekonomi kerakyatan bridukungg
Jasindo sudah PHK karyawannya ; jangan sampai Askrindo ikut2an. Warning….!!! https://t.co/by9L422kNz,jasindo phk karyawannya askrindo an warning
"Inklusi keuangan juga menjadi salah satu pembahasan utama yang dikaji oleh perwakilan negara G-20, Pejabat Pemerintahan, hingga pimpinan BUMN dalam Trade Investment &amp; Industry Working Group (TIIWG) Road to G20: SOE International Conference di Bali pada 17-18 Oktober 2022.",inklusi keuangan salah pembahasan utama dikaji perwakilan negara g pejabat pemerintahan pimpinan bumn trade investment amp industry working group tiiwg road to g soe international conference bali oktober
BUMN pun merespon peluang tersebut dengan melakukan transformasi digital sebagai upaya adaptasi sekaligus menciptakan sumber pertumbuhan bisnis.,bumn merespon peluang transformasi digital upaya adaptasi menciptakan sumber pertumbuhan bisnis
"9. Membungkam pengkritik dan pembredelan media massa 
10. Korupsi, kolusi dan nepotisme yang mengakar
11. Birokrasi busuk dengan tagline ABS
12. Hutang luar negeri dan krisis ekonomi yang membenamkan Indonesia sehingga menjadi pasien IMF
13. BUMN yang hanya menjadi sapi perahan https://t.co/9Vavi1Sw3H",membungkam pengkritik pembredelan media massa korupsi kolusi nepotisme mengakar birokrasi busuk tagline abs hutang negeri krisis ekonomi membenamkan indonesia pasien imf bumn sapi perahan
"Peran BUMN yg lain adalah turut serta menyelesaikan Proyek Strategis Nasional lainnya untuk menciptakan jutaan lapangan pekerjaan bagi masyarakat.
#BRIDukungG20 🙏",peran bumn yg menyelesaikan proyek strategis nasional menciptakan jutaan lapangan pekerjaan masyarakat bridukungg
"Salah satu upaya BUMN dalam menjalankan peran agen pembagunan adalah melalui pembiayaan ultra mikro
#BRIDukungG20 🙏",salah upaya bumn menjalankan peran agen pembagunan pembiayaan ultra mikro bridukungg
"Erick Thohir mengungkapkan BUMN didorong terus bertransformasi sekaligus menciptakan value bagi masyarakat serta menjalankan peran menjadi agen pembangunan
#BRIDukungG20 🙏",erick thohir bumn didorong bertransformasi menciptakan value masyarakat menjalankan peran agen pembangunan bridukungg
"Peran perusahaan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan pekerjaan ini di ungkapkan Erick Thohir saat pembukaan SOE International Conference yg diselenggarakan diBali 
#BRIDukungG20 🙏",peran perusahaan bumn lokomotif agen pembangunan tujuan menciptakan jutaan lapangan pekerjaan ungkapkan erick thohir pembukaan soe international conference yg diselenggarakan dibali bridukungg
"Menteri BUMN Erick Thohir mengungkapkan peran perusahaan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan pekerjaan
#BRIDukungG20 🙏 https://t.co/wcKdeJ8ydu",menteri bumn erick thohir peran perusahaan bumn lokomotif agen pembangunan tujuan menciptakan jutaan lapangan pekerjaan bridukungg
"Semoga konsisten bangun BUMN biar semua BUMN bisa lepas landas di 2024.
#BangkitBersamaET https://t.co/8Znlb9Zpgm",semoga konsisten bangun bumn biar bumn lepas landas bangkitbersamaet
"BRI tidak hanya berkomitmen untuk menciptakan economic value saja, tetapi social value juga. Melalui pemberdayaan UMKM, BRI akan terus berupaya mendorong UMKM naik kelas dengan berbagai program seperti Rumah BUMN, Link UMKM, Pengusaha Muda Brilian hingga UMKM Expo #BRIDukungG20",bri berkomitmen menciptakan economic value social value pemberdayaan umkm bri berupaya mendorong umkm kelas program rumah bumn link umkm pengusaha muda brilian umkm expo bridukungg
"Jadi dalam mewujudkan inklusi keuangan ini dibahas bersama oleh perwakilan negara-negara G-20, pemerintahan, pimpinan perusahaan BUMN, hingga akademisi maupun peneliti loh.
#BRIDukungG20",mewujudkan inklusi keuangan dibahas perwakilan negara negara g pemerintahan pimpinan perusahaan bumn akademisi peneliti loh bridukungg
"Aku jadi tau mengenai Inklusi Keuangan yang menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif” G20 setelah membaca artikel ini guys
https://t.co/c9vwA6y4mt…
#BRIDukungG20",tau inklusi keuangan salah isu prioritas dibahas sesi diskusi peran bumn memperluas keuangan inklusif g membaca artikel guys bridukungg
"Biografi yang ditulis Jurnalis, Abdullah Sammy ini menceritakan perjuangan Bapak Erick Thohir sejak kecil hingga menjadi seorang Menteri BUMN. Dimana perjalanan tersebut membentuk pribadi yang pekerja keras, inovatif dan mampu memimpin perjalanan transformasi BUMN, termasuk PLN.",biografi ditulis jurnalis abdullah sammy menceritakan perjuangan erick thohir menteri bumn dimana perjalanan membentuk pribadi pekerja keras inovatif memimpin perjalanan transformasi bumn pln
"Professor Jay K. Rosengard, Adjunct Lecturer Harvard Kenedy School mengapresisasi kontribusi besar PT Bank Rakyat Indonesia (Persero) Tbk sebagai BUMN dalam mendorong dan menciptakan inklusi keuangan dan serta dalam penerapan ESG di Indonesia. 
#BRIDukungG20",professor jay k rosengard adjunct lecturer harvard kenedy school mengapresisasi kontribusi pt bank rakyat indonesia persero tbk bumn mendorong menciptakan inklusi keuangan penerapan esg indonesia bridukungg
"BUMN membahas Upaya mewujudkan inklusi keuangan bersama perwakilan negara-negara G-20, pemerintahan, pimpinan perusahaan BUMN, hingga akademisi maupun peneliti. 
#BRIDukungG20",bumn membahas upaya mewujudkan inklusi keuangan perwakilan negara negara g pemerintahan pimpinan perusahaan bumn akademisi peneliti bridukungg
Erick Thohir memastikan bahwa BUMN siap mendukung serta menyukseskan gelaran KTT G20 yang akan segera digelar pada 15-16 November 2022 di Bali. KTT G20 dinilai menjadi momentum bagi Indonesia dan dunia dalam membangun dunia yang lebih baik. #BUMNDukungG20 https://t.co/ezOwZ2SO6W,erick thohir bumn mendukung menyukseskan gelaran ktt g digelar november bali ktt g dinilai momentum indonesia dunia membangun dunia bumndukungg
"Adekku ketrima di bumn industri obat, nekat lamar pake ijazah SMK pdhl yg dibutuhin S1, eh malah dia yg ditrima lulus tahapan tes pdhl saingannya pada S1 PTN, gegara pengalaman sbg analis data&amp; kemampuan b.inggris. Skg fresh graduate susah krn byk company gede butuh yg siap kerja https://t.co/rfPiMFARCO",adekku ketrima bumn industri obat nekat lamar pake ijazah smk pdhl yg dibutuhin s eh yg ditrima lulus tahapan tes pdhl saingannya s ptn gegara pengalaman sbg analis data amp kemampuan b inggris skg fresh graduate susah krn byk company gede butuh yg kerja
"Jay mengungkapkan BUMN merupakan salah satu lokomotif perekonomian Indonesia. Terutama di segmen UMKM, Jay menyoroti peran PT Bank Rakyat Indonesia (Persero) Tbk sebagai pemain utama yang mampu memberdayakan UMKM Indonesia.
#BRIDukungG20",jay bumn salah lokomotif perekonomian indonesia segmen umkm jay menyoroti peran pt bank rakyat indonesia persero tbk pemain utama memberdayakan umkm indonesia bridukungg
Menteri BUMN Erick Thohir terus berupaya untuk membenahi program-program Bakti BUMN. https://t.co/DA4g4NsxUb,menteri bumn erick thohir berupaya membenahi program program bakti bumn
"Inklusi Keuangan menjadi salah satu isu prioritas yang dibahas dalam sesi diskusi “Peran BUMN dalam memperluas Keuangan Inklusif” pada Trade Investment &amp; Industry Working Group (TIIWG) Road to G20: SOE International Conference di Bali
https://t.co/f0PRSopLjl
#BRIDukungG20",inklusi keuangan salah isu prioritas dibahas sesi diskusi peran bumn memperluas keuangan inklusif trade investment amp industry working group tiiwg road to g soe international conference bali bridukungg
"Dengan Core Value Akhlak (Amanah, Kompeten, Harmoni, Loyal, Adaptif dan Kolaboratif), Menteri BUMN @erickthohir mengajak Milenial berperan penting dalam pembangunan Indonesia yang berkelanjutan untuk bertransformasi menuju BUMN yang unggul.
#BangkitBersamaET https://t.co/GaJ1UNGes9",core value akhlak amanah kompeten harmoni loyal adaptif kolaboratif menteri bumn mengajak milenial berperan pembangunan indonesia berkelanjutan bertransformasi bumn unggul bangkitbersamaet
#DanareksaTransformasi 3 tahun sudah transformasi BUMN dilakukan oleh Menteri BUMN Erick Thohir. Salah satu transformasi BUMN dengan ditunjuknya PT Danareksa (Persero) menjadi salah satu holding BUMN yang telah diresmikan pada tanggal 20 Juli 2022 oleh Menteri BUMN Erick Thohir. https://t.co/Zht0dRsds7,danareksatransformasi transformasi bumn menteri bumn erick thohir salah transformasi bumn pt danareksa persero salah holding bumn diresmikan tanggal juli menteri bumn erick thohir
SEHARUSNYA PIHAK BUMN PALING CEPAT TAU DAN MENAU SOAL TAMBANG ILEGAL ATAU LEGAL TAPI KENAPA BISA SAMPAI KEBOBOLAN TERJADI ADA TAMBANG ILEGAL DI KALIMANTAN DAN APAKAH MASIH ADA LAGI TAMBANG ILEGAL DI PROVINSI LAIN YANG MASIH DI TUTUP PIHAK BUMN SEHINGGA PUBLIK TIDAK MENGETAHUI NYA,bumn cepat tau menau tambang ilegal legal kebobolan tambang ilegal kalimantan tambang ilegal provinsi tutup bumn publik nya
PT Bank Rakyat Indonesia sebagai BUMN berperan penting dalam mendorong dan menciptakan inklusi keuangan dan serta dalam penerapan ESG di Indonesia. Kontribusi tersebut merupakan buah dari upaya panjang BRI memberdayakan UMKM sebagai backbone utamanya bisnisnya #BRIDukungG20,pt bank rakyat indonesia bumn berperan mendorong menciptakan inklusi keuangan penerapan esg indonesia kontribusi buah upaya bri memberdayakan umkm backbone utamanya bisnisnya bridukungg
Dulu pas Bapak masih di BUMN gimana ya Pak? https://t.co/OQ3R75pCjJ https://t.co/oGVdu5slTC,pas bumn gimana ya
@GRAMs56156028 @RANGERmounts Bismilah ketua bumn,bismilah ketua bumn
"BUMN punya peranan besar dalam meningkatkan target 90% inklusi keuangan di Indonesia. Dengan hal itu, PT BRI (Persero) Tbk mendongkrak inklusi keuangan melalui transformasi digital yang dipadukan dengan layanan fisik atau dengan konsep hybrid bank. #BRIDukungG20",bumn peranan meningkatkan target inklusi keuangan indonesia pt bri persero tbk mendongkrak inklusi keuangan transformasi digital dipadukan layanan fisik konsep hybrid bank bridukungg
"Dalam diskusi panel “Transformasi Ekonomi Melalui Digitalisasi” pada Trade Investment &amp; Industry Working Group (TIIWG) Road to G20: SOE, Wakil Menteri BUMN RI menyampaikan transformasi digital di perusahaan BUMN semakin menunjukan dampak positif #BRIDukungG20",diskusi panel transformasi ekonomi digitalisasi trade investment amp industry working group tiiwg road to g soe wakil menteri bumn ri transformasi digital perusahaan bumn menunjukan dampak positif bridukungg
Menteri BUMN Erick Thohir memastikan bahwa BUMN siap mendukung serta menyukseskan gelaran KTT G20. #BUMNDukungG20 https://t.co/39zvbYkpXE,menteri bumn erick thohir bumn mendukung menyukseskan gelaran ktt g bumndukungg
Menteri BUMN Erick Thohir memastikan bahwa BUMN siap mendukung serta menyukseskan gelaran KTT G20. #BUMNDukungG20 https://t.co/8OnC9mOsm2,menteri bumn erick thohir bumn mendukung menyukseskan gelaran ktt g bumndukungg
"Biografi erick thohir apapun tantangan dan cobaan jangan pernah menyerah. 
#indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn #bumnuntuknegeri #bumnuntukindonesia #erthoforwapres #erickthohir #erickthohirwapres #erickthohirsolusirakyat https://t.co/HJmLgXNH3y",biografi erick thohir apapun tantangan cobaan menyerah indonesiamaju indonesiamerdeka bumnuntuknegeri bumnuntukindonesia bumn bumnuntuknegeri bumnuntukindonesia erthoforwapres erickthohir erickthohirwapres erickthohirsolusirakyat
Menteri BUMN Erick Thohir memastikan bahwa BUMN siap mendukung serta menyukseskan gelaran KTT G20. #BUMNDukungG20 https://t.co/ODHrU49q6t,menteri bumn erick thohir bumn mendukung menyukseskan gelaran ktt g bumndukungg
Menteri BUMN Erick Thohir memastikan bahwa BUMN siap mendukung serta menyukseskan gelaran KTT G20. #BUMNDukungG20 https://t.co/b0sXduMcuk,menteri bumn erick thohir bumn mendukung menyukseskan gelaran ktt g bumndukungg
@jkanest @ibun_akhmad78 @CNNIndonesia Bagus dong mundur. Punya adab namanya. Yg justru dikhawatirkan kalau tidak mundur ketika memutuskan jadi bagian tim kampanye adalah dia memanfaatkan fasilitas negara yg diberikan ketika menjadi Komut BUMN.,akhmad bagus mundur adab namanya yg dikhawatirkan mundur memutuskan tim kampanye memanfaatkan fasilitas negara yg komut bumn
"@Syafira2010 @HarapanBaru16 @AsepIra44314224 @RamliRizal Coba jelaskan! APBN 2000T/ thn, utang nambah 4000T, tdk subsidi BBM sejak 2015, yg katanya petral bubar negara hemat ratusan M/hari, PPN naik jd 11%, cukai rokok naik terus, tp utk bangun jalan tol, bandara, LRT,kereta cepat, BUMN msh cari utang sendiri. Kemana duitnya? https://t.co/zyhXL8oK2H",coba apbn t thn utang nambah t tdk subsidi bbm yg petral bubar negara hemat ratusan m ppn jd cukai rokok tp utk bangun jalan tol bandara lrt kereta cepat bumn msh cari utang kemana duitnya
"SANGAT-SANGAT DISESALKAN KENAPA BARU SEKARANG BISA KETAHUAN APA SAJA KERJAAN PIHAK BUMN SELAMA INI UNTUK MEMANTAU KEGIATAN TAMBANG BATU BARA DAN TAMBANG MINYAK JUGA LAIN NYA??? JANGAN SAMPAI BANYAK TAMBANG LAIN ILEGAL JUSTICE POWER MONEY SELAMA INI
https://t.co/6UmIlB0JZK",disesalkan ketahuan kerjaan bumn memantau kegiatan tambang batu bara tambang minyak nya tambang ilegal justice power money
"Terus ni gaes BUMN juga punya peranan besar dalam meningkatkan target 90% inklusi keuangan di Indonesia yang diusung Otoritas Jasa Keuangan (OJK) pada 2024.
#BRIDukungG20",ni gaes bumn peranan meningkatkan target inklusi keuangan indonesia diusung otoritas jasa keuangan ojk bridukungg
"Berdasarkan artikel yang ku share ini katanya momentum transformasi digital di perusahaan BUMN semakin menunjukan dampak positif, baik terhadap pertumbuhan bisnis maupun dampak sosial kepada masyarakat. 
#BRIDukungG20
https://t.co/eypSJ2zPx5…",berdasarkan artikel ku share momentum transformasi digital perusahaan bumn menunjukan dampak positif pertumbuhan bisnis dampak sosial masyarakat bridukungg
"UMKM merupakan tulang punggung perekonomian Indonesia sehingga perlu terus dioptimalisasi oleh berbagai pihak, termasuk perusahaan BUMN. Optimalisasi UMKM dan transformasi BUMN sebagai agent of development
#BRIDukungG20
https://t.co/0AmuMcbWW0",umkm tulang punggung perekonomian indonesia dioptimalisasi perusahaan bumn optimalisasi umkm transformasi bumn agent of development bridukungg
"BUMN punya peran strategis di gelaran KTT G20 yg meliputi logistik dan infrastruktur, komunikasi dan media, serta asistensi dan kemitraan.
@erickthohir sendiri memastikan kesiapan BUMN utk bersinergi dg berbagai pihak demi lancarnya KTT G20.

#BangkitBersamaET https://t.co/NkjxBJCOv6",bumn peran strategis gelaran ktt g yg meliputi logistik infrastruktur komunikasi media asistensi kemitraan kesiapan bumn utk bersinergi dg lancarnya ktt g bangkitbersamaet
iya anjir logonya setipe ama bumn https://t.co/rYX0bZARSw,iya anjir logonya setipe ama bumn
"Salah satu transformasi BUMN adalah dengan ditunjuknya PT Danareksa (Persero) menjadi salah satu holding BUMN yang telah diresmikan pada tanggal 20 Juli 2022 oleh Menteri BUMN, Erick Thohir. #Danareksa #DanareksaTransformasi #BUMNUntukIndonesia #AKHLAKBUMN https://t.co/diGbfJpI1t",salah transformasi bumn pt danareksa persero salah holding bumn diresmikan tanggal juli menteri bumn erick thohir danareksa danareksatransformasi bumnuntukindonesia akhlakbumn
"Holding Ultra Mikro yang menjadi salah satu inisiatif Kementerian BUMN dalam mendorong inklusi keuangan serta pemerataan ekonomi kerakyatan, nyatanya mampu mencatatkan kinerja positif pasca terbentuk satu tahun yang lalu. 
#BRIDukungG20",holding ultra mikro salah inisiatif kementerian bumn mendorong inklusi keuangan pemerataan ekonomi kerakyatan mencatatkan kinerja positif pasca terbentuk bridukungg
"Erick Thohir menjelaskan bahwa kedepan BUMN akan terus melakukan program-program yang berdampak langsung pada peningkatan kualitas hidup masyarakat Indonesia. “Peran BUMN sebagai agen pembangunan di masyarakat akan berjalan seiring dengan transformasi BUMN.
#BRIDukungG20",erick thohir kedepan bumn program program berdampak langsung peningkatan kualitas hidup masyarakat indonesia peran bumn agen pembangunan masyarakat berjalan seiring transformasi bumn bridukungg
"Dalam sambutannya, Erick mengungkapkan BUMN didorong untuk terus bertransformasi dan disaat bersamaan menciptakan value bagi masyarakat serta menjalankan peran menjadi agen pembangunan. 
#BRIDukungG20",sambutannya erick bumn didorong bertransformasi disaat bersamaan menciptakan value masyarakat menjalankan peran agen pembangunan bridukungg
